id,y
1,77.6973166037768
2,94.10954527645747
3,78.99050040383825
4,77.6973166037768
5,112.44278746144568
8,94.10954527645747
10,112.45633117219586
11,94.10954527645747
12,114.64636390638564
14,94.10954527645747
15,114.43916550657482
16,104.4789355442254
17,94.10954527645747
19,94.10954527645747
20,104.23793689298635
21,94.10954527645747
22,115.69269930453707
23,94.10954527645747
26,94.10954527645747
28,94.10954527645747
29,94.10954527645747
33,94.10954527645747
35,94.10954527645747
41,94.10954527645747
42,94.10954527645747
43,114.62235562046399
45,103.6438019613802
46,103.39047451972847
51,94.10954527645747
53,81.60113601875456
55,112.94065141171637
56,94.10954527645747
57,103.96272992413473
58,94.10954527645747
59,103.39047451972847
63,112.48261864712809
64,94.10954527645747
65,104.0955576700367
69,94.10954527645747
71,94.10954527645747
72,103.57568556068291
73,94.10954527645747
76,104.58126728323812
77,103.48815193978739
78,114.32318313676983
82,94.10954527645747
83,104.0955576700367
84,94.10954527645747
85,103.74936154087392
87,112.41186185331314
88,94.10954527645747
89,112.59659905768444
91,94.10954527645747
93,94.10954527645747
94,103.39047451972847
95,94.10954527645747
96,112.41186185331314
97,94.10954527645747
98,112.48261864712809
99,94.10954527645747
101,103.65641079945674
103,112.59659905768444
104,94.10954527645747
105,112.41186185331314
110,94.10954527645747
111,112.48261864712809
113,112.3734324249345
114,94.10954527645747
115,113.72300687936921
117,112.59659905768444
120,94.10954527645747
121,112.48261864712809
122,94.10954527645747
123,113.59131505580353
126,112.48261864712809
132,112.3734324249345
135,103.57568556068291
137,103.39047451972847
138,94.10954527645747
140,94.10954527645747
142,113.72300687936921
144,112.41186185331314
148,94.10954527645747
149,116.61762069155623
155,94.10954527645747
156,112.41186185331314
157,94.10954527645747
162,112.52104807550671
163,94.10954527645747
167,94.10954527645747
172,114.62235562046399
179,112.79043739438946
180,94.10954527645747
181,112.3734324249345
182,94.10954527645747
183,112.59659905768444
185,112.59659905768444
187,112.41186185331314
188,94.10954527645747
189,94.10954527645747
191,94.10954527645747
192,113.72300687936921
193,94.10954527645747
194,112.48261864712809
195,94.10954527645747
196,112.49476060057451
198,94.10954527645747
199,112.41186185331314
201,103.66394386542493
204,94.10954527645747
205,104.55463156025556
206,94.10954527645747
210,94.10954527645747
211,103.65641079945674
216,112.41186185331314
219,114.64636390638564
220,94.10954527645747
221,112.48261864712809
226,112.3734324249345
227,94.10954527645747
228,112.41186185331314
230,112.41186185331314
231,94.10954527645747
235,115.69269930453707
236,94.10954527645747
238,112.41186185331314
242,103.46617053575864
243,94.10954527645747
244,80.93916183516326
245,113.4547155656889
247,112.41186185331314
248,94.10954527645747
249,94.10954527645747
250,113.41392492688082
251,94.10954527645747
253,115.69269930453707
254,94.10954527645747
256,94.10954527645747
257,94.10954527645747
258,112.48261864712809
259,94.10954527645747
262,79.7260764625279
266,94.10954527645747
267,112.44278746144568
272,103.45172911454885
273,112.59659905768444
275,94.10954527645747
276,112.7918320709814
279,94.10954527645747
280,104.0955576700367
283,94.10954527645747
285,112.41186185331314
288,112.59659905768444
289,94.10954527645747
290,103.66394386542493
291,94.10954527645747
292,112.41186185331314
293,112.76566065558858
