id,y
1,78.93087005615234
2,94.11835479736328
3,79.03277587890625
4,78.87582397460938
5,112.31446838378906
8,93.14472961425781
10,112.1583251953125
11,94.03386688232422
12,115.5022201538086
14,94.22858428955078
15,115.26632690429688
16,106.37297058105469
17,95.7172622680664
19,94.28468322753906
20,103.86175537109375
21,95.75038146972656
22,116.83697509765625
23,95.7172622680664
26,94.47449493408203
28,93.94285583496094
29,95.7172622680664
33,95.7172622680664
35,94.41873168945312
41,95.7172622680664
42,94.2071762084961
43,115.66297149658203
45,103.10594940185547
46,103.34471130371094
51,94.4037094116211
53,79.75262451171875
55,112.43917083740234
56,94.67389678955078
57,106.06863403320312
58,94.39534759521484
59,103.5166015625
63,111.79206085205078
64,94.40135192871094
65,106.00249481201172
69,94.16959381103516
71,94.533447265625
72,103.7641372680664
73,94.4787368774414
76,104.09102630615234
77,103.36682891845703
78,113.40474700927734
82,94.4787368774414
83,106.00249481201172
84,94.55426788330078
85,103.27247619628906
87,111.9615478515625
88,95.7172622680664
89,112.60332489013672
91,94.65065002441406
93,94.89289855957031
94,102.96819305419922
95,94.3546371459961
96,111.7522201538086
97,94.32036590576172
98,111.8272933959961
99,94.32897186279297
101,103.5614013671875
103,112.60332489013672
104,94.07698059082031
105,111.75743103027344
110,94.98839569091797
111,112.3031005859375
113,111.5794677734375
114,96.3451919555664
115,111.34363555908203
117,112.60332489013672
120,93.99962615966797
121,111.4945297241211
122,94.24813079833984
123,114.22628021240234
126,112.00480651855469
132,111.74690246582031
135,104.03214263916016
137,103.17124938964844
138,95.45918273925781
140,94.73153686523438
142,111.39940643310547
144,112.02381896972656
148,93.10829162597656
149,123.65126037597656
155,96.39422607421875
156,111.9446792602539
157,94.32036590576172
162,112.08836364746094
163,94.17091369628906
167,95.03712463378906
172,115.66297149658203
179,112.18721008300781
180,94.59414672851562
181,111.36061096191406
182,94.25960540771484
183,112.60332489013672
185,112.60332489013672
187,111.72337341308594
188,94.4787368774414
189,95.7435302734375
191,94.00259399414062
192,113.04205322265625
193,94.05037689208984
194,111.57514953613281
195,93.81643676757812
196,112.36953735351562
198,94.7709732055664
199,111.99749755859375
201,103.87467193603516
204,95.63359069824219
205,107.35556030273438
206,94.40766143798828
210,94.57734680175781
211,103.5614013671875
216,112.55306243896484
219,115.5022201538086
220,94.58623504638672
221,111.7644271850586
226,111.36061096191406
227,93.44355773925781
228,111.87881469726562
230,111.52474975585938
231,94.32036590576172
235,116.83697509765625
236,94.1050796508789
238,111.8980712890625
242,103.18912506103516
243,94.71038818359375
244,87.0042953491211
245,110.38394927978516
247,111.86007690429688
248,92.76129913330078
249,93.8716812133789
250,114.074462890625
251,94.1050796508789
253,116.83697509765625
254,94.02886199951172
256,94.13259887695312
257,92.57527160644531
258,112.17760467529297
259,94.97779846191406
262,79.98442840576172
266,94.06279754638672
267,112.18060302734375
272,103.75431060791016
273,112.60332489013672
275,96.37728118896484
276,112.71109771728516
279,94.30267333984375
280,106.00249481201172
283,92.90948486328125
285,111.89134216308594
288,112.60332489013672
289,94.49229431152344
290,103.87712097167969
291,94.22660827636719
